date,spot,vol_factor,realized_vol,rate_shift,value,delta,gamma,vega,theta,rho,vanna,volga,delta_sabr,delta_bartlett,vanna_analytic,volga_analytic,vega_0-3M,vega_3M-6M,vega_6M-1Y,vega_1Y+
2026-05-28,754.5999755859375,0.8088630325661373,0.11760622105255224,-3.0000209808346556e-05,1559622.6758675673,4462.260789015983,-20.563705826431708,-13667.895757130347,-24481.057755463407,3982434.116211877,-11646.18403106969,6763089.382423146,4265.586738226234,4673.838914916099,-11633.133628067708,6754745.340035407,0.0,-16149.289950428996,-2464326.0149639114,2466807.40915721
2026-05-29,756.47998046875,0.7870401635698328,0.11443324237526248,-4.999876022338673e-05,1568784.5364334525,4431.838011900332,-20.951978191278236,-37536.45724555338,-18498.757421428687,3970775.1159420377,-11139.912581910305,6838519.818145558,4221.336611262502,4647.27713285674,-11126.625328885313,6830068.768508494,0.0,-27265.666719818022,-2452818.8127218215,2442548.022196086
2026-06-01,758.5399780273438,0.7665217468664779,0.1114499270878676,0.0002699995040893535,1580786.5682496005,4401.551755246066,-21.577804037422457,-65349.771206158795,-11575.318891506759,3950201.7418675367,-10479.046029263425,6858208.178334735,4173.343941885142,4622.894338972596,-10464.975936989687,6849611.439690642,0.0,-43268.74212056084,-2427251.242930974,2405170.213845376
2026-06-02,759.5700073242188,0.7440559642921656,0.10818347073471846,0.0002500009536743203,1586348.1993654752,4390.49516948701,-22.017982969364294,-80853.20268855302,-7349.602325492073,3946351.8214838654,-10168.467504075517,6887687.788330652,4152.955511756816,4615.524035534186,-10153.70557844358,6878966.533777554,0.0,-52867.22121416591,-2414293.7806536825,2386307.799179295
2026-06-03,754.239990234375,0.7455660224653962,0.10840302859330887,0.000299999713897707,1564163.9399770591,4535.574756176632,-22.624609881501065,-38553.70224684605,-17528.50838595198,3997530.9052394163,-11509.623944496057,6700748.025053259,4319.858715284369,4763.541630094767,-11492.187760589099,6691935.72749629,0.0,-53456.39473418053,-2405853.169303109,2420755.861790444
2026-06-04,757.0900268554688,0.7298564255067544,0.10611890104862046,0.0002699995040893535,1577354.8202101626,4472.182975650919,-22.818774359298132,-67724.38691213785,-9934.60537093255,3972719.5800729906,-10715.551691773215,6787409.221225148,4239.491678248607,4702.6184633197745,-10698.34642796998,6778426.508313924,0.0,-61824.1517934202,-2396523.76124426,2390623.526125542
2026-06-05,737.5499877929688,0.9948622355758425,0.14464993859686878,0.0003200006484985335,1479788.0411380115,4824.604934689823,-18.834076049859366,218850.8144388399,-80065.90842549206,4046004.3279467653,-15717.281025862967,5105510.141493851,4756.958073541915,5015.746021932554,-15701.380534979362,5099486.382673918,0.0,32645.446549652377,-2410640.265774329,2596845.633663517
2026-06-08,739.219970703125,0.9664493204654884,0.14051878728857545,0.000350000858306887,1488556.581824354,4838.554606393612,-19.8969842978731,180281.89288185863,-68726.76675573847,4042246.0426404816,-15329.039323281891,5266531.761979679,4741.10431256893,5046.606528565421,-15312.15355835185,5260209.035294663,0.0,2927.07858851552,-2387890.6964881103,2565245.510781454
2026-06-09,737.0499877929688,0.9403000451207743,0.13671676230691943,0.0004200005531311071,1479098.954469975,4930.425457135471,-20.525460961534147,197514.64981340407,-70848.82314172329,4074011.1699286187,-16020.625504961785,5093733.478771582,4841.460817877373,5144.463244660578,-16002.139844979047,5087961.184055183,0.0,-8895.568564158399,-2362742.1059490684,2569152.3243266307
2026-06-10,725.4299926757812,1.0058470815792222,0.1462471017447545,0.0004200005531311071,1418058.0765452902,5203.193526149434,-18.59592720821955,388413.6309531962,-112864.7193673827,4144322.1087048,-19240.527939881817,3576923.7977220328,5231.370082213707,5396.049046080667,-19222.584978982195,3575102.0115282275,0.0,25778.995172217255,-2296738.0050016763,2659372.640782655
2026-06-11,737.760009765625,1.0743319140797931,0.15620458777827598,0.000299999713897707,1477884.1227869587,4825.028788867502,-18.422353488506968,221107.9496516867,-80371.31857131317,4001917.6921408447,-15399.58279549702,4900209.494393977,4746.106839389477,5028.743584660889,-15384.769796789566,4894332.040222496,0.0,21012.272081686882,-2387358.0246671997,2587453.7022371995
2026-06-12,741.75,1.0515440063076489,0.15289129540258958,0.0002500009536743203,1497182.1564490588,4753.5098659490295,-19.08925061821937,162941.40149584832,-64817.718766598846,3977840.398961979,-14401.376798197849,5261499.500258395,4636.516121400925,4966.986918607656,-14386.667923516034,5254896.534912303,0.0,1877.1697984701023,-2390234.9806073033,2551299.2123046815
2026-06-15,754.8300170898438,1.1215813301775042,0.1630745089521517,0.0002500009536743203,1552898.0617470574,4421.971826615033,-18.2619553021354,42449.6871234111,-33237.84194279136,3839118.574398172,-11076.680610089881,5829880.966085596,4225.525175598306,4640.912544321864,-11066.259601646047,5822539.283832837,0.0,-11489.799990788219,-2413997.267289441,2467936.75440364
2026-06-16,750.3300170898438,1.0991086955344154,0.15980705632907458,0.00037000179290771346,1534745.3287157954,4551.308274229035,-18.9191530995109,71925.88905868353,-39913.646406016196,3881868.082721993,-12097.49346732782,5667883.818572789,4370.061959594071,4776.998490450128,-12085.315102721504,5660592.293924655,0.0,-19333.467711280915,-2395363.5006643645,2486622.857434329
2026-06-17,740.9600219726562,1.1173641082669292,0.16246133773245922,0.0005400013923645003,1492082.9134205407,4781.81512759125,-18.80970892112343,172020.97824068926,-65985.36172004056,3949147.996900458,-14367.99809254788,5029364.013008149,4659.4010043999015,5006.641517171736,-14353.913169562855,5023091.326281704,0.0,-9438.168570655864,181459.1468113456,0.0
2026-06-18,746.739990234375,1.1030760083459459,0.16038389152701563,0.000650000572204594,1519643.8196608615,4657.648003724582,-19.273079277640583,99644.94310139178,-45898.73577504617,3906128.991311964,-12900.734109530737,5447836.8887082245,4488.6338025585255,4890.6241443516665,-12887.40521242985,5440828.906905606,0.0,-27186.111088067177,126831.05418945942,0.0
2026-06-22,744.3900146484375,1.072788715086144,0.15598021134534718,0.0008700013160705608,1510782.9458174894,4785.6340355316515,-20.61344057610971,100783.79950836347,-40050.58851061686,3933096.620643191,-13451.611177044362,5293739.93355776,4608.1648554939575,5038.753746010818,-13435.934458170588,5286963.659010387,956869.5705923694,-2813754.6561831017,1957668.8850990958,0.0
2026-06-23,733.5800170898438,1.1112489538293286,0.1615722129046409,0.0009700012207031275,1457503.770896838,5059.888351156165,-19.815347169787117,241091.85991234542,-76409.4262947152,4005041.992693593,-16300.23134449804,4289759.160034237,4967.956788532655,5306.433411110531,-16283.648609214131,4285238.631862859,1061031.4122544045,-2991902.209227251,2171962.656885192,0.0
2026-06-24,733.239990234375,1.077467177492995,0.15666044552821073,0.0009700012207031275,1456767.9445884838,5114.310049754329,-20.687793729007875,234216.03336418804,-71083.7823716022,4023557.8234155453,-16511.76666314361,4272032.291548839,5015.793759967014,5369.573439339356,-16493.741621173405,4267705.334450394,1023462.3847913964,-2952424.7864421634,2163178.435014955,0.0
2026-06-25,734.2999877929688,1.045357328995732,0.15199177136671196,0.0008700013160705608,1462708.3278104726,5128.0731838104375,-21.63338531196335,209070.70403763,-61087.20962607232,4029811.960386614,-16306.233781140698,4389348.397665173,5011.251356101222,5392.993048985294,-16286.755488538172,4384809.7627353985,974594.8283295261,-2892682.3120963667,2127158.187804471,0.0
2026-06-26,728.989990234375,1.031929675819939,0.15003943149700702,0.000700001716613767,1434789.3129128676,5313.822633572204,-21.79508631888641,283889.95972396387,-75529.28665985196,4083206.8840382025,-17996.530272713113,3726259.90923666,5242.286557347614,5579.270745620481,-17975.839492911713,3723780.727583602,996345.5843991844,-2948078.604510787,2235622.979835566,0.0
2026-06-29,741.0,1.0917701122234806,0.15874004866976757,0.0008700013160705608,1493769.1559246744,4957.988479832358,-21.807741672334878,120066.90703185077,-33354.729771071405,3945871.46747222,-14166.691515578888,4866763.392368795,4775.127789053034,5238.50184077857,-14148.650316580888,4860738.341807017,890338.4669119014,-2766707.564655886,1996436.0047758357,0.0
2026-06-30,746.77001953125,1.0786454269762407,0.1568317594140018,0.0013900017738342277,1523723.8855489371,4815.944297895319,-22.260916243828493,44970.276457858854,-11308.411697898118,3898362.7192403013,-12530.104759497211,5291941.178099932,4585.057086413631,5103.388542761236,-12512.585071682895,5285008.298182855,820618.7260439213,-2651310.558402164,1875662.1088161012,0.0
2026-07-01,745.760009765625,1.046411728368537,0.1521450778237055,0.0010700011253356942,1519233.843051657,4880.135985841265,-23.171283645810874,46397.59860813408,-7172.721337947296,3920641.4266681885,-12824.836581074882,5226192.396695808,4647.626331162558,5175.697872333963,-12805.271936147548,5219284.668581294,789809.692592548,-2620948.823492903,1877536.729508489,0.0
2026-07-02,744.780029296875,1.0151430986572083,0.14759871431123997,0.0007500004768371607,1514808.9752370878,4944.301765348766,-24.101746593718786,48471.0884000489,-3135.549091310648,3942792.975675634,-13118.713383055148,5147143.983747354,4710.654450357271,5247.885978754726,-13096.904195929348,5140289.565535552,759191.7598251377,-2590596.0244507333,1879875.3530256446,0.0
2026-07-06,751.280029296875,1.0112812388206673,0.14703721165464145,0.0009700012207031275,1546587.3875135798,4805.565006956623,-24.937186405952165,-31958.51853409526,30778.726645415183,3879553.3322379664,-11108.507664156468,5410927.3282034565,4513.878685259277,5124.756867498367,-11086.243043415196,5403252.296764981,649664.1194891243,-2423036.3131637913,1741413.6751405718,0.0
2026-07-07,747.7100219726562,0.9887140925723652,0.14375601733205867,0.0013199996948242143,1532936.2955973065,4932.951611641686,-25.962932569667974,-9693.762149116956,26369.264653947204,3916492.9031356312,-11974.529485667188,5221293.428665773,4652.65147780029,5261.175854195896,-11949.348196409674,5213836.676354113,641104.0542428854,-2433047.799218365,1782249.9828263624,0.0
2026-07-08,745.4000244140625,0.9621589623822671,0.1398949822921607,0.001300001144409188,1523484.8869605248,5032.596646259225,-27.01179127993706,5065.536900861538,25866.026365519327,3947088.3991738386,-12579.742876507484,5049537.841033499,4759.275791138448,5369.208005368629,-12551.447787314093,5042280.030529296,621980.4875387087,-2423265.1932738577,1806350.2426360105,0.0
2026-07-09,751.7100219726562,0.9597017866625696,0.13953771642733448,0.000889999866485594,1551664.9560225306,4853.469761317488,-26.859493458687684,-55992.56759533682,48449.418837158475,3890503.174077566,-10770.896494925071,5354267.878646085,4541.355415076703,5190.200413668502,-10743.931134224735,5346110.203159636,565697.9635166968,-2313600.4620424937,1691909.9309304599,0.0
2026-07-10,754.9500122070312,0.9375477874513015,0.13631659242544678,0.0010199999809265142,1568361.8340863236,4773.694482853199,-27.28342217021832,-91469.57780157309,62308.46831588732,3866384.504435306,-9784.367305490021,5469530.002273472,4439.731537055835,5113.534502396782,-9756.748469209679,5460915.580868939,517150.9276534757,-2227017.982233857,1618397.476778808,0.0
2026-07-13,749.1699829101562,0.9319353827066167,0.13550056587154957,0.0013499999046325678,1545455.8370545441,4970.523017811065,-28.761961321423495,-42251.51638985064,50838.1282444254,3911911.04543093,-11169.549686631728,5073282.25698295,4662.926162955586,5320.9731547102865,-11136.74643098674,5064809.416054231,510988.33762100467,-2248105.170797669,1694865.3167868135,0.0
2026-07-14,751.8300170898438,0.9085033202641566,0.13209361536896266,0.0010700011253356942,1558604.7227747678,4901.711733509622,-29.21774571216745,-67108.49649230274,60942.41277603491,3894613.0318479664,-10369.88164346682,5166122.973470663,4579.487950798867,5252.617327505076,-10335.876713339936,5156946.168524132,469591.46226804826,-2168957.2895996226,1632257.3308392712,0.0
2026-07-15,754.8099975585938,0.8871570598128249,0.1289899341223118,0.0009500002861022941,1573553.0081541762,4818.507498635377,-29.513276498810246,-93104.25260808971,70918.54485062149,3872099.0332733747,-9474.057472387807,5262136.8916203445,4481.392832886436,5168.455650560306,-9439.415478817487,5252308.9660943225,429511.7424137872,-2086928.8480702913,1564312.8530484145,0.0
2026-07-16,750.719970703125,0.8723182308833198,0.1268324135966081,0.0010400009155273476,1556658.1663750922,4962.746514118224,-30.68822848289706,-60716.69425778696,62691.64611676149,3913758.0132106002,-10534.5094546243,5016687.35736665,4644.060822424475,5320.452296950373,-10495.398468853882,5006893.213829368,429259.6809235367,-2110252.035230166,1620275.660048842,0.0
2026-07-17,743.2899780273438,0.8865896283036331,0.12890743130933185,0.0011400008201599143,1521033.6525063482,5221.045741085542,-31.53567616394634,16659.8848028027,42849.72768891312,3978135.6970713455,-12732.247617628342,4423893.671371672,4947.201453793817,5587.167916623735,-12688.933426881398,4415766.621640256,-241509.44429671043,-1507490.6828576354,1765660.0119571486,0.0
2026-07-20,742.0900268554688,0.8606658688089585,0.12513819564532638,0.0011199998855590879,1518071.576406498,5300.226609863904,-33.24919483612317,31062.20078671188,46156.19306732656,3993676.775606707,-12938.93965049486,4118914.2512727287,5033.701615324254,5674.787026815106,-12888.87844142274,4110467.5961709525,-253502.03936651087,-1477375.717013366,1761939.9571665889,0.0
2026-07-21,748.280029296875,0.8635116698005724,0.12555196644089547,0.0013700008392334012,1550117.4575107556,5076.253242925745,-32.666559838729555,-34872.36388240452,65628.79730941704,3925499.687471604,-10886.256550847298,4608151.4293462075,4768.539672251427,5445.235639789611,-10839.768374331754,4597820.797577484,-247105.7663683088,-1417131.814975102,1629365.2174610063,0.0
2026-07-22,747.4099731445312,0.8377835894602709,0.1218111819298764,0.0015199995040893546,1548646.4695548632,5121.454166185831,-33.72746312943356,-29113.9720969724,65801.81742925796,3941200.651958848,-11052.160563750202,4491976.294355419,4817.814317271795,5494.589661913467,-11001.477923821596,4481192.348830324,-251735.57657741022,-1400981.1901638377,1623602.7946442757,0.0
2026-07-23,738.1799926757812,0.877613705497094,0.1276023594748737,0.002070000171661375,1502753.7106447655,5455.716413837396,-34.27912059320997,75262.49078906211,38920.636237732135,4011737.2977263844,-13886.818198062487,3584360.3937550485,5213.678412830507,5839.1948530475975,-13832.593987136072,3577198.430012104,-264744.1397448247,-1488688.887414223,1828695.5179481097,0.0
2026-07-24,738.9299926757812,0.8513113580680285,0.12377807827842677,0.002120001316070555,1508880.5640677721,5448.266638715132,-35.27556277035144,64575.14836723311,44752.394540589536,4013599.30284799,-13577.746298536656,3579977.0842320547,5199.934034020104,5834.748812372462,-13519.471896388844,3571973.771055215,-268384.28117210336,-1459702.226863874,1792661.6564032105,0.0
2026-07-27,739.0900268554688,0.8253973024567123,0.12001025352950255,0.0020399999618530285,1512535.6686716639,5479.56268265287,-37.08067419811324,67579.49225248909,53891.46904771059,4016418.2464629947,-13327.54195013305,3342994.063869575,5231.395346052822,5872.373531750782,-13261.406568384804,3333957.5402964856,-276422.1385455376,-1417329.9538296254,1761331.584627652,0.0
2026-07-28,740.8599853515625,0.8028049862230512,0.11672539956771903,0.0016700005531311013,1522066.7749944297,5427.749357986354,-37.77361465457701,51089.73467460554,62354.27420499717,4007776.862203682,-12724.737497914142,3431791.322550879,5169.580657440185,5820.230525756904,-12655.583259890649,3421258.7638793513,-275239.20709823025,-1381772.4156794515,1708101.3574522873,0.0
2026-07-29,729.4600219726562,0.8819385026943499,0.12823117181356386,0.000650000572204594,1451416.5279998747,5884.152597812708,-37.148777622393496,226669.57434528694,27630.44782560866,4087671.34098319,-16631.53233104339,1692745.1745009846,5730.301074461266,6282.482342593467,-16563.01018430674,1690830.4706828822,-298545.3162484932,-1513999.7573264833,2039214.6479202635,0.0
2026-07-30,741.6900024414062,0.963779182662826,0.14013055738559121,0.0008200001716613808,1515139.7083447396,5351.981672327768,-34.268488231394684,60846.294438773766,71490.76375823258,3923365.5589355333,-12217.907218561546,3436272.3724635206,5085.052033947465,5741.2870862158225,-12164.559168949501,3427890.0732636033,-275859.90320527856,-1440438.8138588846,1777145.011502937,0.0
2026-07-31,747.030029296875,0.9539119901886585,0.13869589765636178,0.000889999866485594,1543396.0520641287,5162.360891984769,-34.13224019631851,5344.184902566252,91819.83177612757,3874079.5595020647,-10504.885015347338,3859797.461130511,4859.70780052336,5546.0187104358565,-10453.084343438366,3849532.050986914,-269729.12687284517,-1382346.3757208206,1657419.6874962319,0.0
2026-08-03,757.6699829101562,0.9992015001556335,0.14528085444891037,0.0010700011253356942,1593319.548753912,4794.198562692124,-32.282886869315675,-72132.68563757453,132239.55706861563,3751830.155620138,-7362.492160186377,4313060.021402714,4437.495739287592,5161.097719031031,-7319.13222370217,4301873.520467376,-258087.92832629415,-1292707.045606642,1478662.2882953617,0.0
2026-08-04,771.3300170898438,1.0802109314692898,0.15705937899859848,0.0013700008392334012,1647842.217774563,4372.690932742709,-28.359609748753684,-133074.2361607328,166251.443053536,3615950.8310272777,-4479.388260877609,4521448.750671269,3978.0500376173095,4711.407289787932,-4448.635543274864,4512231.837393665,-240562.56749617288,-1225360.5994488515,1332848.9307842916,0.0
2026-08-05,769.7899780273438,1.0486663898534387,0.15247289873567227,0.0013199996948242143,1644280.9785134394,4417.8173207596055,-29.46478087340727,-126855.86614778975,167503.50071128644,3632543.383827544,-4602.502929013212,4482794.203998494,4026.3361026423645,4759.462808625744,-4568.7894703574875,4472817.16709839,-242729.8363305879,-1209867.9665131867,1325741.9366959848,0.0
2026-08-06,768.5599975585938,1.0176187964798336,0.14795867323341158,0.0013900017738342277,1642336.7323115172,4453.576806710417,-30.520131552448014,-121437.9814636705,168594.62279668858,3646688.6168060685,-4673.001100428808,4445968.85542694,4065.3555560720306,4797.1001619269255,-4636.407817980492,4435213.007334339,-243610.5221521636,-1192032.7932881706,1314205.3339766636,0.0
2026-08-07,773.260009765625,1.0,0.14539695389396606,0.0011700010299682609,1662294.0919556352,4314.083890660784,-29.928169043520416,-133831.70447784557,179198.3568963076,3613546.266574369,-3689.858336306009,4468939.492043499,3921.0677644305943,4644.337984298623,-3655.479961104452,4458369.162803101,-233986.14228784025,-1140045.5472014616,1240199.9850114563,0.0
